Item_ID,Unit_Price
214640231,12462
214640237,12043
214640240,15184
214640336,5235
214640342,2093
214640345,2093
214640349,2774.1
214640351,3282.42
214640353,3348.37
214640360,1465
214640407,16949.43
214640447,11414
214640488,15603
214640514,2093
214640516,732
214640520,5549
214640863,2093
214640865,2408
214640867,11414
214640880,1570
214640882,2617
214640885,11414
214640893,1377.47
214640902,19896
214641125,6177
214641129,2303
214641131,2303
214641356,8377
214641358,2303
214641360,1570
214641365,1256
214641367,4711
214641371,1151
214641373,1779
214641412,1989
214641590,523
214641592,1046
214641718,4188
214641720,3349.8
214641722,2093
214641810,5160.14
214641812,3271.25
214641815,5235
214641819,6282.5
214641821,3926
214641838,9424
214641840,12985
214641868,5235.1
214641870,2616.67
214641872,2093
214641879,3141
214641885,3140.4
214641887,3664
214641890,4521
214641892,2093
214641894,4187.67
214641902,3746.5
214641905,3141
214641967,1674
214642018,3455
214642025,3141
214642027,4188
214642033,4711
214642055,5235
214642057,5235
214642059,5235
214642070,1360
214642089,3141
214642095,3664
214642097,2617
214642100,2617
214642235,6073
214642241,3524.67
214642243,4502
214642245,3141
214642254,3978
214642256,2617
214642271,4188
214642277,3141
214642372,4711
214642378,5235
214642625,1797.24
214642672,2311.33
214642691,1913.43
214642697,4580.62
214642787,10261
214642910,947.65
214642912,1276.4
214642914,1913.43
214642918,1116
214643032,1046
214643036,2117.73
214643057,1445.64
214643060,1308.33
214643064,4580.62
214643362,3664
214643657,2617
214643675,41783
214643698,2931
214643700,9633.4
214643722,11257
214643726,40736
214643728,31311
214643739,480.67
214643747,392.4
214643807,16754
214643814,2093
214643865,14843.5
214643867,20943
214643872,4188
214643876,13403
214643878,3769
214643887,1918.42
214643889,1943.36
214643891,2277.11
214643893,1893.48
214643895,10890
214643897,3769
214643900,3114.25
214643902,4188
214643906,4607
214643908,6742.6
214643910,7329
214643912,2279.08
214643923,5277.2
214643925,5429.86
214643927,6742.6
214643930,4240
214643932,8377
214643934,6491.5
214643938,4734.82
214643940,7329
214643942,5235
214643945,6840.33
214643947,9424
214643949,2669.5
214643951,5235
214644052,7067.5
214644080,9214
214644101,8377
214644146,2407.4
214644148,3141
214644150,1674
214644157,1913.43
214644159,2868.43
214644189,528.56
214644202,6125
214644219,10471
214644253,1727
214644307,5759
214644317,15603
214644320,9947
214644324,7853
214644328,7225
214644339,5968
214644347,3141
214644352,3664
214644392,4327.67
214644431,2512
214644433,2722
214644444,2931
214644525,1360
214644530,1779
214644549,1674
214644551,1674
214644555,1570
214644557,1570
214644560,6282
214644577,1570
214644635,2303
214644637,3141
214644639,6282
214644641,3978
214644650,2722
214644654,2617
214644660,1779
214644662,2512
214644665,4159.21
214644686,2512
214644688,4188
214644690,1570
214644697,15603
214644701,2093
214644725,4188
214644727,8900
214644729,4711
214644731,3664
214644733,3350
214644750,3036
214644866,33406
214644915,88907
214644945,4502
214644956,130795
214644958,82362
214644960,88907
214644962,66217.67
214644992,6282
214645003,8376.5
214645005,5441.97
214645010,2512
214645074,5235
214645085,3874
214645089,4711
214645091,4188
214645093,4188
214645097,7853
214645104,2931
214645179,4188
214645181,2617
214645183,1570
214645187,3141
214645190,4711
214645192,2617
214645196,1570
214645198,1674
214645200,3664
214645202,2617
214645207,1360
214645211,1046
214645226,2093
214645232,1046
214645237,3664
214645241,6806
214645243,2093
214645295,1674
214645320,10471
214645329,6282
214645346,3664
214645348,6806
214645376,3664
214645385,2931
214645387,3664
214645389,5759
214645577,6806
214645582,5235
214645590,3664
214645614,1360
214645708,4188
214645710,3141
214645712,2093
214645717,2093
214645725,2093
214645736,5759
214645783,3664
214645785,2303
214645809,2931
214645820,2093
214645835,16650
214645867,2826
214645871,2617
214645875,208
214645890,2931
214645895,1674
214645897,1256
214645901,2093
214645925,2093
214645940,1884
214645942,1360
214645946,1570
214645950,3455
214645955,1360
214645957,1674
214645959,1570
214645963,2938.64
214645965,1570
214645967,4711
214645970,3141
214645972,3664
214645974,2198
214645987,1674
214645993,2617
214646006,1046
214646010,3141
214646019,1779
214646025,1151
214646030,3141
214646034,1989
214646038,1465
214646045,4711
214646051,1674
214646053,4711
214646060,2408
214646066,837
214646075,1256
214646077,1256
214646105,2303
214646109,2093
214646113,5235
214646117,1884
214646126,1570
214646137,627
214646152,3141
214646158,1570
214646169,3141
214646171,1989
214646173,1465
214646188,2931
214646192,1884
214646197,1465
214646201,1360
214646237,3141
214646250,3141
214646276,2931
214646287,2931
214646291,5026
214646304,5759
214646306,2931
214646315,2931
214646317,3978
214646327,5235
214646332,3664
214646345,4188
214646347,5026
214646351,4188
214646362,3978
214646413,5026
214646415,5026
214646443,1884
214646447,2093
214646458,2093
214646460,2826
214646482,2931
214646486,2931
214646488,2931
214646490,2931
214646492,2931
214646503,2093
214646505,2617
214646507,2617
214646510,2931
214646514,2617
214646529,3978
214646531,2617
214646535,1884
214646537,2617
214646546,2931
214646552,2931
214646557,2931
214646559,2931
214646565,2931
214646567,3978
214646576,2931
214646578,2931
214646589,2617
214646591,2617
214646595,1884
214646597,5026
214646612,2649.72
214646617,2617
214646621,2093
214646627,2931
214646630,3978
214646636,1570
214646651,7853
214646677,2093
214646683,3105.5
214646692,3978
214646711,3664
214646732,5026
214646745,3978
214646752,2093
214646756,9947
214646760,2931
214646762,3978
214646765,3978
214646775,2931
214646780,2931
214646812,3664
214646833,1884
214646852,2931
214646889,3978
214646891,6806
214646919,523
214648247,2093
214648250,2058.13
214648252,2617
214648254,1884
214648256,7369.65
214648314,3141
214648329,2093
214648331,3664
214648333,7329
214648335,5235
214648337,4188
214648340,3664
214648342,3664
214648363,6282
214648365,2093
214648367,3141
214648370,3141
214648387,3664
214648391,6282
214648393,5759
214648397,3664
214648402,3141
214648404,4711
214648415,3141
214648417,4188
214648419,5235
214648421,3141
214648434,5235
214648438,2093
214648449,2617
214648451,2617
214648462,3664
214648466,2093
214648470,2931
214648477,5759
214648479,7853
214648481,1884
214648487,14032
214648505,4188
214648526,2931
214648530,5235
214648532,6282
214648535,4188
214648537,2093
214648552,10471
214648554,7329
214648558,3664
214648562,6282
214648569,4188
214648573,5759
214648588,2617
214648590,4711
214648597,7329
214648603,5759
214649724,313
214649726,187
214649730,292
214650508,73901.03
214650523,4920.9
214650525,6806
214650527,9808.17
214650530,5235
214650566,1046
214650568,5235
214650572,4188
214650579,4188
214650581,4188
214650583,4188
214650585,4188
214650587,1046
214650594,1989
214650598,1779
214650617,2408
214650641,2617
214650645,3135
214651419,1570
214651460,45763
214651487,10996
214651517,784
214651554,1570
214651556,7329
214651558,3664
214651560,4188
214651562,4711
214651571,5759
214651580,3664
214651582,6282
214651616,5235
214651766,4188
214651768,4188
214651770,5235
214651777,1142.25
214651785,1074.64
214651798,7329
214651800,7853
214651802,8900
214651805,8377
214651807,8900
214651811,13509
214651813,14556
214651815,14556
214651817,16650
214651822,14556
214651824,15603
214651828,17698
214651835,15603
214651837,22934
214652173,13509
214652180,8377
214652182,9424
214652184,13509
214652186,18745
214652195,49114
214652207,1046
214652216,1360
214652411,8377
214652422,146503
214652435,188391
214652462,941
214652878,7329
214652880,8272
214652882,18326
214652885,11414
214652889,3141
214652925,5235
214652927,7643
214652930,4188
214652932,1779
214652934,1570
214652945,13509
214652949,6282
214652962,2617
214652964,4711
214652975,2250
214652977,2617
214652979,4795
214653052,3978
214654108,13509
214654110,2617
214654130,5759
214654132,2826
214656234,4188
214656238,2093
214656240,2093
214656247,2408
214656249,4188
214656268,3141
214656275,3664
214656277,5235
214656279,8377
214656281,4711
214656283,4711
214656290,7329
214656292,4711
214656294,7329
214656322,10471
214656324,4188
214656328,3664
214656380,23981
214656382,23562
214656755,4083
214657318,2093
214657380,1046
214657382,418
214657391,1046
214657402,732
214657423,732
214657425,1046
214657430,1989
214657432,418
214657440,837
214657442,1517.5
214657445,837
214657447,1465
214657449,1919
214657451,2617
214657455,1256
214657457,941
214657464,732
214657479,627
214657494,523
214657511,1151
214657522,1046
214657528,418
214657530,1151
214657541,837
214657552,1989
214657558,1884
214657567,523
214657584,941
214657586,1360
214657590,418
214657595,3141
214657616,523
214657625,1046
214657631,418
214657635,2093
214657637,5759
214657642,313
214657661,2617
214657676,1256
214657685,1046
214657745,1779
214657755,418
214657766,627
214657800,1151
214657826,2303
214657856,2617
214657869,3036
214657944,418
214658010,523
214658012,418
214658019,732
214658021,732
214658023,627
214658025,1256
214658027,1360
214658036,2198
214658038,1989
214658083,837
214658117,4711
214658128,418
214658135,941
214658141,2093
214658147,5235
214658152,1046
214658154,1151
214658167,941
214658182,1465
214658210,732
214658235,1151
214658263,1989
214658304,1570
214658336,732
214658340,313
214658345,313
214658375,313
214658377,313
214658379,313
214658387,523
214658490,941
214658840,418
214658842,418
214658844,418
214658848,418
214658867,1360
214658880,2250
214658882,2722
214658885,2617
214662275,1360
214662677,1884
214662692,2408
214662731,2408
214662742,2408
214662750,941
214662759,523
214662763,627
214662767,627
214662772,1570
214663055,5235
214663061,4188
214663063,3141
214663078,3135
214663091,2617
214663102,4502
214663104,5759
214663127,5026
214663134,6177
214663166,5549
214663172,36951.04
214663228,7329
214663232,7329
214663235,5130
214663247,11414
214663250,8987.75
214663254,10261
214663258,7329
214663305,6282
214663310,10716.53
214663314,4188
214663322,15603
214663333,9947
214663335,2093
214663858,446
214663875,2931
214663886,305.86
214663888,418
214663890,418
214663931,4502
214663935,3141
214663974,8377
214663976,2931
214663978,2617
214664546,3455
214664552,7329
214664692,2617
214664694,2931
214664722,2093
214664728,5759
214664739,3664
214664741,3141
214664743,2617
214664758,10471
214664816,3141
214664820,2512
214664831,2303
214664861,1884
214664865,1570
214664874,4607
214664887,2408
214664895,3664
214665174,913.12
214665277,941
214665283,732
214666370,250
214667857,551.82
214667859,1151
214667912,680
214667915,2303
214667970,784
214668219,837
214668249,1465
214668275,10943
214668281,680
214668287,35500
214668375,523
214668463,62727
214668622,449
214668667,1046.81
214668752,345
214668755,363.4
214668759,2617
214668761,2617
214668789,397
214668791,278
214668795,173.29
214668797,250
214668800,208
214668804,261
214668806,250
214669693,7591.12
214669695,8376.5
214669700,8377
214669706,8377
214669708,7329.5
214669762,4188
214669775,2617
214669783,2617
214669790,7329
214669792,12462
214669796,2407.33
214669805,6282
214669813,8900
214669837,2093
214669841,2093
214669843,3141
214669856,5759
214669858,2617
214669867,2303
214669871,10471
214669905,784
214669925,11414
214669927,9947
214669933,9424
214669942,8377
214669946,7329
214669974,1779
214670034,7225
214670064,12177.57
214670068,2617
214670070,2590.75
214670100,1674
214670113,1779
214670139,10471
214670141,8377
214670145,2931
214670150,8377
214670152,5235
214670156,7329.5
214670158,8115
214670167,6282
214670182,6980
214670184,9424
214670186,9424
214670188,12513.5
214670190,10436.67
214670240,2617
214672815,11414
214672822,6806
214672824,13509
214672828,17698
214672841,4537
214672850,4188
214672852,5496.75
214672854,3141
214672875,16127
214672877,3141
214672920,10471
214672940,1046
214672942,1648
214672946,16650
214672952,14556
214672963,17698
214672965,31311
214672978,4711
214672980,5759
214673293,2093
214673295,784
214674384,20420
214674399,4397
214674403,5863
214674412,5235
214674414,14556
214674427,1360
214674431,9424
214674433,28170
214674446,6806
214674457,3664
214674459,12043
214674465,20839
214674467,31311
214674568,4188
214674570,8900
214674577,14556
214674647,3664
214674658,1046
214674667,14556
214674671,4711
214674673,2931
214674675,3141
214674682,2617
214674684,6282
214674686,2617
214674699,10471
214674701,6806
214674703,5235
214674705,13509
214674707,3141
214674710,6806
214674750,4188
214674767,838.16
214674770,1465
214674776,1046
214674782,1570
214675888,1048.3
214675890,784
214675895,1092.1
214675920,10471
214675925,36547
214675974,26075
214675982,33406
214675985,23562
214675987,32358
214676006,13509
214676010,6282
214676036,4607
214676040,9214
214676042,16650.5
214676066,2093
214676068,2163
214676070,2826
214676072,2093
214676075,1884
214676079,2093
214676081,6596
214676083,3350
214676105,313
214676107,523
214676113,523
214676115,837
214676306,1620.3
214676312,1989
214676336,13509
214676342,10996
214676347,17698
214676360,10471
214676364,11414
214676375,1076
214676379,15603
214676400,6282
214676473,12462
214676480,10471
214676486,48764.33
214676488,10471
214676516,17698
214676535,17610.67
214676537,52778.5
214676542,29566
214676559,4188
214676567,17697.67
214676570,14795.07
214676572,33667.25
214676578,16301.67
214676580,17548.07
214676582,21886
214676585,27122
214676589,28170
214676591,47543
214676595,33405.67
214676597,20284.76
214676602,9424
214676608,47019
214676610,34452.5
214676612,28693
214676615,27384
214676945,2093
214676957,9016.44
214676962,889
214676981,1465
214676985,9913
214676994,40736.2
214677300,31311
214677307,41783
214677322,31311
214677330,20839
214677335,4188
214677337,19792
214677392,15603
214677395,16650
214677401,554
214677403,36547
214677405,20839
214677414,23981
214677422,18745
214677446,19792
214677448,7329
214677450,8377
214677452,8900
214677455,10471
214677459,19792
214677461,19792
214677463,29217
214677465,9424
214677491,18745
214677508,1674
214677512,554
214677596,2659
214677615,1138.31
214677622,7329
214677647,33056.33
214677650,41783
214677656,47019
214677688,2617
214677690,3141
214677692,4711
214677695,3141
214677701,3664
214677733,3160.9
214677746,5549
214677752,3769
214677757,21059.47
214677759,23981
214677808,2659
214677810,5759
214677821,554
214677830,1377.59
214677836,2617
214677875,6282
214677877,7853
214677879,8377
214677887,6596
214677894,5759
214677911,2093
214677917,8970.96
214677922,18221
214677926,10996
214677928,3664
214677935,7643
214677937,1570
214677941,2093
214677986,2931
214677988,6282
214677990,7120
214677992,1989
214677995,2303
214677997,13509
214677999,1989
214678001,3455
214678010,5235
214678012,2931
214678016,2093
214678020,9214
214678022,4711
214678027,10588.36
214678029,13550.88
214678048,1360
214678072,1360
214678074,2617
214678076,1989
214678078,2617
214678080,2617
214678085,3769
214678091,2922
214678093,2617
214678104,3492.99
214678192,5235
214678196,5026
214678215,5759
214678222,11519
214678359,37594
214678376,1054.13
214678387,1052.57
214678389,837
214678423,3141
214678425,3455
214678427,5235
214678432,11414
214678455,1046
214678457,2303
214678498,3036
214678509,2093
214678515,3141
214678517,3141
214678524,3036
214678526,3831.57
214678614,2931
214678629,24966.41
214678633,25551.56
214678635,41259.5
214678637,67963
214678640,73199
214678642,73199
214678644,17976.67
214678710,2805.74
214678766,12496
214678777,43878
214678779,52255
214678783,55397
214678785,41783
214678790,16650
214678820,7329
214678839,13509
214678841,8377
214678845,29217
214678847,3141
214678867,3141
214678880,4397
214678912,5235
214678916,19582
214678918,8625.5
214678989,732
214680356,7643
214680371,9892.44
214680452,3141
214680461,2093
214680463,1360
214680465,3664
214680467,911.43
214680470,1884
214680489,1570
214680491,1570
214680502,3141
214680506,5235
214680508,4188
214680510,4188
214680512,3141
214680515,3088.28
214680517,3978
214680577,6596
214680682,3978
214680697,5235
214680699,4816
214680703,9424
214680716,2617
214680718,1570
214680720,2093
214680722,2093
214680725,2093
214680727,2617
214680729,2093
214680857,6073
214680866,4083
214680883,6910
214680926,1884
214680935,3664
214680941,4188
214680943,3455
214680945,2617
214680950,3455
214681091,1674
214681112,4083
214681175,2826
214681597,5235
214681633,19792
214682126,9424
214682160,6596
214682214,14556
214682308,1151
214682752,1570
214682754,4641.33
214682756,2093
214682760,1884
214682765,2617
214682771,1046
214682816,4188
214682831,4188
214682951,3664
214682962,5759
214682964,8900
214682966,6805.67
214682996,2617
214682998,2198
214683172,11624
214683215,9424
214683227,7329
214683268,3036
214683272,2093.5
214683448,3141
214683461,8377
214683527,4188
214683585,6282
214683722,8377
214683725,9424
214683733,8377
214683744,17698
214683804,11414
214683840,2617
214683849,3036
214683971,2303
214683973,2617
214683975,3455
214683980,2931
214683984,2093
214683986,1674
214683992,4188
214684003,5235
214684005,4188
214684007,3245
214684010,8377
214684012,3455
214684014,2931
214684016,2931
214684018,2093
214684020,2093
214684025,3141
214684027,1779
214684029,5026
214684033,3664
214684035,9424
214684042,13509
214684044,13509
214684093,1046
214684108,2272.84
214684115,2627.32
214684123,1046
214684166,523
214684168,523
214684194,523
214684196,1256
214684202,2617
214684207,2408
214684209,2931
214684217,10471
214684224,2983.5
214684226,3141
214684230,627
214684232,941
214684235,2093
214684237,1360
214684239,523
214684241,732
214684243,627
214684245,418
214684254,523
214684258,627
214684267,941
214684271,837
214684275,941
214684284,627
214684288,627
214684301,837
214684305,2826
214684325,941
214684327,837
214684331,523
214684333,627
214684357,418
214684382,4711
214684389,941
214684400,627
214684402,1779
214684417,2093
214684419,627
214684421,2617
214684423,627
214684427,837
214684430,627
214684432,1674
214684442,627
214684447,627
214684449,418
214684453,418
214684455,1570
214684475,418
214684479,627
214684483,732
214684498,680
214684502,540.36
214684513,12462
214684515,732
214684517,627
214684522,732
214684530,732
214684532,1805.25
214684539,627
214684543,627
214684545,941
214684552,2408
214684565,1570
214684571,523
214684573,523
214684575,6282
214684584,732
214684586,523
214684595,627
214684599,627
214684605,1360
214684614,2408
214684627,837
214684629,523
214684635,732
214684648,523
214684667,627
214684670,732
214684672,1256
214684697,627
214684708,6073
214684710,837
214684715,1884
214684717,2093
214684721,6326.86
214684725,1360
214684730,1396.35
214684734,1689
214684736,732
214684755,8900
214684757,4711
214684760,5235
214684762,1046
214684764,2931
214684781,2512
214684783,4188
214684785,1046
214684845,680
214684942,316.22
214684955,1873
214685049,315.57
214685051,418
214685135,9738
214685141,8000
214685265,9947
214685351,2826
214685379,10471
214685413,6282
214685422,3664
214685621,1046
214685623,2303
214685651,21886
214685702,1884
214685705,1884
214685743,9424
214685747,10471
214685754,3455
214685765,12462
214685786,26075
214685788,34453
214685792,5235
214685795,1122.73
214685797,2728.07
214685810,5759
214685820,2303
214685842,313
214685844,418
214685867,156
214685870,261
214685872,187
214685874,397
214685876,313
214685882,18745
214686002,14556
214686009,7329
214686013,6282
214686043,12985
214686047,14556
214686054,7120
214686069,41783
214686080,5549
214686086,11414
214686099,20839
214686311,2303
214686317,1779
214686320,2093
214686527,94143
214686547,1371.12
214686853,1151
214686855,1308
214686857,1256
214686864,1046
214686879,1046
214686902,4502
214686999,8900
214687447,889
214687457,784
214687475,2125.94
214687500,61680
214687565,732
214687642,1674
214687663,5235
214687685,1256
214687695,2722
214687702,1884
214687742,7329
214687747,9947
214687753,6282
214687755,1989
214687768,5235
214687770,1360
214687775,1570
214687785,7853
214687790,9947
214687792,2826
214687798,11938
214687800,8900
214687802,14032
214687805,4179.69
214687809,15603
214687832,5759
214687839,20839
214687845,1057.81
214687847,627
214687858,2931
214687869,4711
214687882,8900
214687892,6806
214687895,2912.81
214687899,7853
214687901,7225
214687905,1609.69
214687907,5235
214687918,5235
214687920,6806
214687922,13509
214687925,6282
214687940,2826
214687942,4502
214687946,16232
214687959,4188
214687963,4290.21
214687967,2617
214687970,2432.63
214687987,1121
214687993,8534
214687995,8576.82
214688004,14870
214688006,15499
214688098,1151
214688115,470
214688291,837
214688297,837
214688300,1046
214688302,732
214688306,1360
214688420,837
214688430,41783
214688435,45972
214688437,41783
214688591,1674
214688593,1779
214688597,2093
214688600,1570
214688602,2303
214688606,1570
214688610,2303
214688621,1674
214688630,2093
214688632,3141
214688638,1360
214688640,1674
214688645,1884
214688647,2722
214688649,7853
214688653,1046
214688655,3455
214688657,1570
214688662,2617
214688668,1989
214688672,2512
214688700,1674
214688702,1046
214688709,1046
214688711,1046
214690121,627
214690127,1360
214690130,1570
214690395,732
214690397,2931
214690708,240
214690727,1360
214690730,1360
214690734,627
214690747,654.68
214690749,554
214690768,1360
214690770,1046
214690775,1570
214690779,1465
214690781,2722
214690796,1674
214690809,3036
214690811,1779
214690813,3141
214690817,345
214690839,889
214690843,784
214690995,3559
214690997,1360
214691087,5235
214691117,1989
214691124,1360
214691130,837
214691139,941
214691141,1151
214691145,1256
214691150,6282
214691152,1046
214691154,1151
214691156,1779
214691160,1360
214691162,2093
214691167,732
214691171,837
214691175,1849
214691182,3141
214691188,2093
214691190,1360
214691197,1954
214691199,1674
214691201,1884
214691216,1789.7
214691220,1360
214691229,1164.5
214691237,3664
214691240,2826
214691242,2329
214691244,1884
214691246,2041
214691248,1674
214691250,2083
214691267,1900.08
214691270,784
214691272,1779
214691274,1151
214691282,1465
214691285,1256
214691289,1413
214691291,1465
214691293,2093
214691295,1350
214691297,1674
214691302,937
214691306,833
214691308,994
214691312,1046
214691315,1151
214691317,1151
214691319,1884
214691321,1884
214691323,837
214691325,826
214691330,826
214691332,1884
214691336,1884
214691338,1822.45
214691340,1989
214691345,1570
214691349,1256
214691353,1989
214691355,805
214691357,1465
214691360,1570
214691362,1570
214691364,1570
214691366,1674
214691368,1779
214691370,1203
214691375,1036
214691377,1779
214691379,937
214691381,937
214691383,937
214691385,3141
214691387,1046
214691390,1654
214691396,1842
214691400,732
214691405,837
214691407,1779
214691415,784
214691420,1779
214691424,732
214691426,1570
214691430,931
214691432,1036
214691437,1570
214691443,1203
214691452,2093
214691454,1465
214691456,1256
214691458,1360
214691465,1087.71
214691469,837
214691471,1788.13
214691475,1276.67
214691477,1989
214691482,1674
214691484,3141
214691486,1796.67
214691488,1164
214691492,1896.75
214691495,1873
214691501,1762.44
214691503,1873
214691507,1873
214691512,1873
214691514,1873
214691516,1873
214691518,1873
214691522,1767.65
214691525,1873
214691527,1873
214691531,1812.6
214691533,1884
214691537,1790.67
214691540,1796.5
214691542,1884
214691546,941
214691550,1256
214691555,1203
214691557,732
214691563,1079.6
214691565,1308
214691567,1203
214691570,1151
214691572,1151
214691574,1727
214691576,1395
214691580,1151
214691582,1203
214691585,1203
214691587,1308
214691593,1203
214691608,889
214691612,931
214691615,889
214691619,941
214691621,941
214691627,941
214691630,941
214691632,889
214691634,728
214691636,812
214691638,728
214691649,833
214691651,837
214691657,889
214691660,889
214691664,889
214691670,837
214691675,837
214691677,837
214691679,994
214691681,889
214691683,837
214691687,2093
214691790,12462
214691897,3141
214692581,3596.82
214692590,12462
214692729,2093
214692821,313
214692823,523
214692830,2617
214692842,554
214692849,1046
214692868,250
214692872,4188
214693526,3664
214694105,3170.89
214694139,4001.44
214694156,434.26
214694225,1360
214694229,1360
214694231,1360
214694233,1360
214694235,1360
214694244,2093
214694246,2093
214694255,2931
214694270,1884
214694274,1570
214694276,2617
214694278,2617
214694280,1884
214694285,1884
214694289,2931
214694291,1570
214694293,1360
214694297,2617
214694300,2617
214694302,1570
214694308,1360
214694312,1360
214694317,1570
214694321,1570
214694323,1884
214694327,1884
214694330,1360
214694332,1360
214694334,1360
214694336,1360
214694347,2617
214694351,2617
214694377,2617
214694387,2617
214694390,2617
214694392,2617
214694394,2617
214694400,2931
214694424,2093
214694430,3141
214694432,2617
214694435,2931
214694439,2617
214694441,2617
214694443,2617
214694450,2931
214694458,2617
214694467,2093
214694469,2093
214694473,1884
214694482,2093
214694520,4188
214694522,4188
214694525,4188
214694531,2093
214694544,5235
214694557,2093
214694576,3664
214694585,4188
214694589,2093
214694610,4188
214694617,2093
214694623,3141
214694625,2617
214694653,4188
214694670,3664
214694675,3664
214694677,2931
214694702,5235
214694709,5759
214694711,4188
214694717,4188
214694720,6806
214694722,3664
214694724,4188
214694726,3664
214694730,6806
214694735,8377
214694752,14556
214694762,2617
214694934,20839
214694951,5235
214694953,3271.5
214694964,16650
214694977,5235
214694985,13509
214695028,15603
214695050,27122
214695067,11729
214695069,12462
214695071,13823
214695073,14451
214695086,4816
214695088,4816
214695092,10942.83
214695095,7853
214695097,9403
214695099,8376.5
214695101,6282
214695105,6456.81
214695107,5496.75
214695125,14661
214695135,4921
214695142,3455
214695193,5549
214695210,680
214695225,941
214695234,4188
214695236,10471
214695238,10471
214695247,1360
214695253,1046
214695262,4502
214695266,2931
214695290,13509
214695296,18745
214695305,10471
214695307,10471
214695315,15603
214695326,41783
214695328,10471
214695339,26075
214695350,6282
214695392,2114
214695399,1064.32
214695407,2617
214695410,2617
214695418,1046
214695433,3769
214695435,18326
214695446,3978
214695476,2303
214695478,2303
214695480,2303
214695500,3978
214695523,4188
214695525,1519.84
214695536,11833
214695538,11833
214695540,28378.8
214695542,12462
214695545,13509
214695547,7852.75
214695549,36547.25
214695553,1577.54
214695555,2093
214695557,2093
214695560,2408
214695656,2125
214695660,14556
214695665,7329
214695667,41783
214695695,28193.39
214695699,1151
214695707,62727
214695714,83671
214695718,12462
214695744,51208
214695765,1570
214695789,1256
214695797,3141
214695800,7329
214695808,8377
214695851,10471
214696082,57491
214696095,3455
214696100,28170
214696134,3664
214696136,6806
214696157,3141
214696160,2617
214696166,1779
214696168,1779
214696179,4188
214696192,4188
214696194,4711
214696196,1570
214696198,3978
214696202,5235
214696213,4188
214696215,3141
214696217,3141
214696224,3141
214696235,6282
214696243,3664
214696247,4188
214696250,5759
214696273,25028
214696275,2617
214696277,3141
214696280,4502
214696290,2617
214696295,2617
214696303,5759
214696337,28170
214696342,13509
214696348,12462
214696350,5759
214696355,8377
214696372,9398.25
214696374,3141
214696423,16650.4
214696425,14807.32
214696432,21886
214696434,31311
214696436,3141
214696438,13509
214696445,5409.67
214696447,5235
214696470,1151
214696492,16022
214696505,1674
214696532,1360
214696560,1779
214696571,3664
214696575,5235
214696577,1884
214696588,1046
214696599,1570
214696607,5235
214696612,4397
214696614,5026
214696627,16232
214696629,17698
214696631,16650
214696633,14556
214696637,9523.71
214696640,10471
214696642,7329
214696644,5130
214696646,3664
214696667,21342.2
214696676,10471
214696678,8377
214696680,5235
214696708,17488.4
214696719,14556
214696725,39689
214696727,27122
214696730,22934
214696736,17279
214696740,16650
214696742,31311
214696745,3141
214696751,3664
214696753,26704
214696757,17383
214696764,23562
214696766,25028
214696775,24609
214696781,22934
214696783,17698
214696785,22934
214696787,16650
214696790,23981
214696792,29845
214696794,26704
214696802,26621.43
214696817,39270
214696824,23018.95
214696826,23075.89
214696830,2093
214696832,2617
214696835,1989
214696897,3664
214696899,4188
214696952,1884
214696972,5235
214696974,5235
214696980,28798
214696985,27855
214697079,4502
214697096,4188
214697128,1570
214697130,1256
214697132,1256
214697137,1360
214697143,1779
214697145,2093
214697152,1570
214697154,1360
214697158,1779
214697160,1046
214697169,1570
214697171,1360
214697177,1570
214697180,1884
214697182,1779
214697184,3664
214697188,2303
214697190,1046
214697195,1884
214697199,1046
214697207,1884
214697214,1779
214697220,1151
214697222,1256
214697231,1256
214697235,1884
214697244,1256
214697246,1046
214697248,2093
214697250,1109
214697257,1256
214697261,1465
214697263,1570
214697265,1465
214697276,1256
214697278,11414
214697280,1360
214697282,4318.5
214697287,5759
214697291,1256
214697302,2617
214697304,1989
214697306,3141
214697310,1360
214697312,1256
214697321,1465
214697323,1046
214697325,1256
214697327,1360
214697330,1046
214697332,1360
214697334,1570
214697351,2512
214697355,1570
214697357,1256
214697360,2093
214697362,1256
214697364,1570
214697368,1151
214697375,1360
214697377,1570
214697383,1570
214697385,3141
214697387,1360
214697390,1465
214697394,1151
214697396,941
214697405,2826
214697409,1151
214697411,1360
214697413,1151
214697424,1360
214697432,1559.2
214697435,1256
214697441,1465
214697447,3141
214697452,1570
214697454,1884
214697456,1151
214697458,1046
214697460,523
214697469,3141
214697471,1360
214697477,2408
214697484,1256
214697497,1884
214697505,523
214697514,1360
214697518,1256
214697522,1884
214697525,1884
214697527,1360
214697529,1570
214697531,1151
214697533,2093
214697542,1570
214697546,2931
214697548,1256
214697555,2093
214697559,1570
214697565,1570
214697570,1256
214697572,1360
214697574,1465
214697578,2617
214697597,1884
214697600,2303
214697604,1779
214697615,2198.33
214697617,2617
214697619,1360
214697625,4188
214697627,3141
214697632,1046
214697634,1046
214697636,1256
214697642,1360
214697657,418
214697670,1884
214697672,1989
214697675,1570
214697690,1360
214697692,1046
214697694,1256
214697705,2093
214697707,1570
214697709,1423
214697711,2093
214697717,1256
214697720,1465
214697724,1465
214697726,1465
214697732,1256
214697735,1256
214697739,1256
214697741,1256
214697745,1046
214697769,2040.75
214697773,1570
214697777,2408
214697782,1151
214697784,1360
